Id_Comanda;Giorno;Id_dipendente;Tavolo;OrdineCibo;Ordinebevanda;Id_provider
7120;29/04/2022;3;6;24;37;5
7121;29/04/2022;2;6;24;35;1
7122;29/04/2022;4;6;21;38;1
7123;29/04/2022;2;7;16;38;1
7124;29/04/2022;4;7;14;38;1
7125;29/04/2022;3;7;20;34;1
7126;29/04/2022;2;8;24;37;4
7127;29/04/2022;4;8;19;37;5
7128;29/04/2022;2;8;1;36;1
7129;29/04/2022;2;8;5;35;1
7130;29/04/2022;4;8;29;36;1
7131;29/04/2022;2;8;17;38;3
7132;29/04/2022;4;8;30;37;2
7133;29/04/2022;4;8;22;35;3
7134;29/04/2022;2;9;10;33;2
7135;29/04/2022;3;9;6;39;5
7136;29/04/2022;4;9;8;34;1
7137;29/04/2022;2;9;19;35;1
7138;29/04/2022;3;9;11;33;1
7139;29/04/2022;3;9;12;36;1
7140;29/04/2022;4;9;28;35;4
7141;29/04/2022;4;9;21;37;1
7142;29/04/2022;3;10;2;34;1
7143;29/04/2022;3;10;12;36;1
7144;29/04/2022;3;10;24;39;3
7145;29/04/2022;4;10;18;39;1
7146;29/04/2022;2;10;10;34;1
7147;29/04/2022;2;10;17;33;4
7148;29/04/2022;3;10;28;37;5
7149;30/04/2022;2;1;18;35;3
7150;30/04/2022;4;1;4;38;5
7151;30/04/2022;3;1;8;38;1
7152;30/04/2022;3;1;30;37;1
7153;30/04/2022;3;1;27;33;3
7154;30/04/2022;3;2;18;37;2
7155;30/04/2022;4;2;32;33;1
7156;30/04/2022;3;2;16;36;2
7157;30/04/2022;4;2;29;36;2
7158;30/04/2022;3;2;8;33;1
7159;30/04/2022;2;2;18;36;4
7160;30/04/2022;2;2;19;38;1
7161;30/04/2022;4;3;7;37;3
7162;30/04/2022;4;3;13;38;1
7163;30/04/2022;2;3;2;39;1
7164;30/04/2022;2;3;8;34;1
7165;30/04/2022;2;3;10;38;2
7166;30/04/2022;4;3;31;36;1
7167;30/04/2022;3;4;30;33;1
7168;30/04/2022;4;4;20;33;4
7169;30/04/2022;4;4;9;34;3
7170;30/04/2022;4;4;20;33;1
7171;30/04/2022;2;4;9;36;1
7172;30/04/2022;2;5;23;37;5
7173;30/04/2022;2;5;22;37;2
7174;30/04/2022;4;5;23;39;4
7175;30/04/2022;4;5;23;35;3
7176;30/04/2022;3;5;17;34;1
7177;30/04/2022;4;5;21;33;2
7178;30/04/2022;2;6;18;36;2
7179;30/04/2022;3;6;11;33;1
7180;30/04/2022;2;6;14;37;1
7181;30/04/2022;3;6;9;34;2
7182;30/04/2022;4;6;21;37;5
7183;30/04/2022;2;6;15;39;1
7184;30/04/2022;2;6;27;37;2
7185;30/04/2022;4;6;21;37;1
7186;30/04/2022;3;6;4;38;1
7187;30/04/2022;4;7;16;33;4
7188;30/04/2022;4;7;30;34;1
7189;30/04/2022;3;7;3;39;1
7190;30/04/2022;2;7;7;34;1
7191;30/04/2022;4;7;21;34;4
7192;30/04/2022;3;7;26;38;4
7193;30/04/2022;3;8;20;39;2
7194;30/04/2022;2;8;14;34;1
7195;30/04/2022;3;9;8;33;2
7196;30/04/2022;4;9;23;34;3
7197;30/04/2022;3;9;9;33;4
7198;30/04/2022;3;9;17;34;4
7199;30/04/2022;2;9;14;33;2
7200;30/04/2022;3;9;14;34;4
7201;30/04/2022;3;9;11;38;1
7202;30/04/2022;2;9;13;36;2
7203;30/04/2022;4;9;12;38;3
7204;30/04/2022;2;9;12;38;3
7205;30/04/2022;2;10;1;39;1
7206;30/04/2022;4;10;11;33;3
7207;30/04/2022;2;10;15;34;2
7208;30/04/2022;2;10;31;38;3
7209;30/04/2022;2;10;18;36;3
7210;30/04/2022;4;10;16;33;1
7211;30/04/2022;4;10;12;35;2
7212;01/05/2022;3;1;32;36;5
7213;01/05/2022;3;1;14;33;5
7214;01/05/2022;4;2;26;35;5
7215;01/05/2022;2;2;21;37;2
7216;01/05/2022;3;2;18;35;1
7217;01/05/2022;4;3;5;36;1
7218;01/05/2022;4;3;14;39;5
7219;01/05/2022;2;3;26;38;3
7220;01/05/2022;2;3;5;38;1
7221;01/05/2022;2;3;3;36;1
7222;01/05/2022;2;3;17;39;1
7223;01/05/2022;3;3;30;34;3
7224;01/05/2022;3;4;15;38;3
7225;01/05/2022;3;4;21;37;1
7226;01/05/2022;4;4;8;34;5
7227;01/05/2022;4;4;31;36;3
7228;01/05/2022;4;4;28;35;2
7229;01/05/2022;4;4;7;35;3
7230;01/05/2022;3;5;27;37;1
7231;01/05/2022;4;5;7;36;5
7232;01/05/2022;4;5;13;36;1
7233;01/05/2022;2;6;10;33;1
7234;01/05/2022;3;6;4;36;1
7235;01/05/2022;3;6;20;37;1
7236;01/05/2022;4;6;23;37;5
7237;01/05/2022;2;7;5;35;5
7238;01/05/2022;3;7;10;33;1
7239;01/05/2022;3;7;30;35;2
7240;01/05/2022;2;7;12;36;5
7241;01/05/2022;2;7;3;34;4
7242;01/05/2022;4;8;32;33;1
7243;01/05/2022;2;8;23;33;2
7244;01/05/2022;4;8;26;39;3
7245;01/05/2022;2;8;0;37;1
7246;01/05/2022;2;8;21;36;2
7247;01/05/2022;4;8;3;38;5
7248;01/05/2022;2;8;1;34;1
7249;01/05/2022;4;8;0;38;1
7250;01/05/2022;3;8;9;34;1
7251;01/05/2022;2;8;21;35;1
7252;01/05/2022;3;8;22;39;1
7253;01/05/2022;4;8;13;38;1
7254;01/05/2022;4;8;8;35;4
7255;01/05/2022;3;8;11;34;1
7256;01/05/2022;2;8;10;37;1
7257;01/05/2022;2;8;15;38;1
7258;01/05/2022;3;9;12;39;4
7259;01/05/2022;3;9;8;36;3
7260;01/05/2022;3;9;6;37;1
7261;01/05/2022;3;9;6;38;1
7262;01/05/2022;3;9;5;34;5
7263;01/05/2022;2;9;23;34;2
7264;01/05/2022;3;9;5;36;3
7265;01/05/2022;2;9;19;37;2
7266;01/05/2022;3;9;3;35;5
7267;01/05/2022;2;9;27;39;1
7268;01/05/2022;2;10;3;37;2
7269;01/05/2022;4;10;12;37;4
7270;01/05/2022;4;10;12;33;3
7271;01/05/2022;4;10;27;35;1
7272;01/05/2022;4;10;16;37;1
7273;02/05/2022;4;1;14;36;2
7274;02/05/2022;4;1;21;36;4
7275;02/05/2022;3;1;12;33;1
7276;02/05/2022;4;1;26;35;3
7277;02/05/2022;2;1;24;38;1
7278;02/05/2022;3;1;4;36;1
7279;02/05/2022;3;1;8;34;1
7280;02/05/2022;4;1;19;35;2
7281;02/05/2022;4;1;20;37;5
7282;02/05/2022;4;1;15;33;5
7283;02/05/2022;2;2;17;39;2
7284;02/05/2022;3;2;25;35;1
7285;02/05/2022;4;2;6;33;1
7286;02/05/2022;3;2;8;38;1
7287;02/05/2022;3;2;19;34;1
7288;02/05/2022;2;2;12;37;1
7289;02/05/2022;3;3;13;33;3
7290;02/05/2022;3;3;12;33;1
7291;02/05/2022;4;3;17;39;1
7292;02/05/2022;2;3;5;39;1
7293;02/05/2022;2;3;31;35;4
7294;02/05/2022;3;3;21;37;1
7295;02/05/2022;3;4;7;33;1
7296;02/05/2022;3;4;14;35;4
7297;02/05/2022;3;4;14;38;1
7298;02/05/2022;2;4;2;34;2
7299;02/05/2022;3;4;13;35;1
7300;02/05/2022;3;4;29;35;3
7301;02/05/2022;4;4;3;38;4
7302;02/05/2022;2;5;31;37;4
7303;02/05/2022;2;5;22;38;1
7304;02/05/2022;2;5;3;34;1
7305;02/05/2022;3;5;3;39;1
7306;02/05/2022;4;6;12;35;1
7307;02/05/2022;3;6;12;34;1
7308;02/05/2022;3;6;24;38;2
7309;02/05/2022;3;6;8;35;1
7310;02/05/2022;3;6;25;35;1
7311;02/05/2022;3;6;25;33;4
7312;02/05/2022;2;7;11;35;1
7313;02/05/2022;3;7;27;37;5
7314;02/05/2022;4;7;14;37;1
7315;02/05/2022;4;7;25;35;1
7316;02/05/2022;3;7;1;37;5
7317;02/05/2022;3;8;31;36;3
7318;02/05/2022;4;8;1;37;1
7319;02/05/2022;2;8;6;35;2
7320;02/05/2022;2;8;13;37;2
7321;02/05/2022;3;9;31;39;1
7322;02/05/2022;3;9;28;36;1
7323;02/05/2022;2;9;21;34;1
7324;02/05/2022;3;9;9;39;1
7325;02/05/2022;4;9;31;36;1
7326;02/05/2022;3;9;32;34;5
7327;02/05/2022;2;10;7;34;1
7328;02/05/2022;3;10;26;34;5
7329;02/05/2022;3;10;2;35;1
7330;02/05/2022;3;10;1;37;4
7331;02/05/2022;2;10;2;39;1
7332;02/05/2022;3;10;28;33;5
7333;03/05/2022;3;1;32;35;1
7334;03/05/2022;4;1;29;38;1
7335;03/05/2022;4;1;19;39;1
7336;03/05/2022;4;1;2;36;1
7337;03/05/2022;2;1;31;35;5
7338;03/05/2022;3;1;16;33;1
7339;03/05/2022;3;1;1;38;1
7340;03/05/2022;2;1;27;34;2
7341;03/05/2022;3;2;26;36;4
7342;03/05/2022;3;2;13;38;5
7343;03/05/2022;2;2;1;37;4
7344;03/05/2022;3;2;13;35;5
7345;03/05/2022;3;2;12;39;1
7346;03/05/2022;2;2;24;33;2
7347;03/05/2022;3;2;24;39;2
7348;03/05/2022;3;3;23;35;1
7349;03/05/2022;2;3;18;37;1
7350;03/05/2022;3;3;3;35;2
7351;03/05/2022;4;3;14;33;3
7352;03/05/2022;3;3;17;34;2
7353;03/05/2022;4;4;32;33;1
7354;03/05/2022;4;4;15;37;2
7355;03/05/2022;3;4;2;38;1
7356;03/05/2022;4;4;17;36;1
7357;03/05/2022;4;4;18;38;1
7358;03/05/2022;3;5;26;37;2
7359;03/05/2022;4;5;8;33;1
7360;03/05/2022;2;6;8;34;1
7361;03/05/2022;3;6;9;35;1
7362;03/05/2022;4;6;23;35;1
7363;03/05/2022;2;7;16;38;1
7364;03/05/2022;2;7;28;33;2
7365;03/05/2022;4;7;32;33;3
7366;03/05/2022;3;7;30;36;3
7367;03/05/2022;2;7;16;39;1
7368;03/05/2022;3;8;30;35;1
7369;03/05/2022;2;8;7;39;4
7370;03/05/2022;2;8;10;38;1
7371;03/05/2022;3;8;6;37;1
7372;03/05/2022;3;8;23;38;2
7373;03/05/2022;4;8;10;39;1
7374;03/05/2022;2;8;19;38;2
7375;03/05/2022;3;8;29;34;1
7376;03/05/2022;3;8;12;37;3
7377;03/05/2022;4;9;17;36;5
7378;03/05/2022;2;9;6;33;5
7379;03/05/2022;3;9;14;35;1
7380;03/05/2022;2;9;26;39;3
7381;03/05/2022;2;10;10;34;1
7382;03/05/2022;4;10;13;35;2
7383;03/05/2022;4;10;5;36;3
7384;03/05/2022;4;10;30;35;3
7385;04/05/2022;4;1;13;39;3
7386;04/05/2022;2;1;12;35;4
7387;04/05/2022;2;1;23;34;5
7388;04/05/2022;2;1;16;33;1
7389;04/05/2022;4;1;30;36;1
7390;04/05/2022;4;1;30;37;2
7391;04/05/2022;3;1;20;38;2
7392;04/05/2022;4;2;6;35;1
7393;04/05/2022;4;2;19;38;4
7394;04/05/2022;4;2;16;33;1
7395;04/05/2022;4;2;23;36;3
7396;04/05/2022;3;2;7;39;1
7397;04/05/2022;2;3;9;37;4
7398;04/05/2022;3;3;1;38;3
7399;04/05/2022;2;3;19;33;3
7400;04/05/2022;3;3;6;38;4
7401;04/05/2022;4;3;4;37;2
7402;04/05/2022;3;4;26;39;3
7403;04/05/2022;2;4;11;35;1
7404;04/05/2022;3;4;29;38;1
7405;04/05/2022;3;4;22;39;3
7406;04/05/2022;4;4;13;34;4
7407;04/05/2022;4;4;29;37;2
7408;04/05/2022;4;4;32;34;2
7409;04/05/2022;3;5;10;36;3
7410;04/05/2022;2;5;26;35;1
7411;04/05/2022;3;5;9;35;2
7412;04/05/2022;3;5;22;38;5
7413;04/05/2022;3;5;13;33;1
7414;04/05/2022;4;5;30;38;1
7415;04/05/2022;2;6;2;35;1
7416;04/05/2022;3;6;29;36;2
7417;04/05/2022;2;6;6;35;5
7418;04/05/2022;2;6;20;33;1
7419;04/05/2022;2;7;31;34;1
7420;04/05/2022;2;7;19;35;5
7421;04/05/2022;4;7;16;36;2
7422;04/05/2022;3;7;2;34;5
7423;04/05/2022;4;7;11;33;3
7424;04/05/2022;4;8;14;35;3
7425;04/05/2022;4;8;4;36;3
7426;04/05/2022;4;8;18;37;3
7427;04/05/2022;3;9;1;34;4
7428;04/05/2022;2;9;17;33;1
7429;04/05/2022;4;9;20;34;1
7430;04/05/2022;4;9;17;33;3
7431;04/05/2022;4;9;24;33;1
7432;04/05/2022;4;9;29;37;5
7433;04/05/2022;4;10;19;34;4
7434;04/05/2022;2;10;14;38;4
7435;04/05/2022;3;10;23;37;5
7436;04/05/2022;4;10;12;39;1
7437;04/05/2022;4;10;7;37;1
7438;05/05/2022;4;1;31;33;1
7439;05/05/2022;3;1;12;34;2
7440;05/05/2022;2;1;4;39;1
7441;05/05/2022;2;1;0;39;4
7442;05/05/2022;3;1;30;39;4
7443;05/05/2022;3;2;4;39;2
7444;05/05/2022;3;2;19;33;5
7445;05/05/2022;4;2;9;38;1
7446;05/05/2022;4;2;24;35;1
7447;05/05/2022;4;2;18;39;4
7448;05/05/2022;3;2;23;36;1
7449;05/05/2022;3;2;29;38;3
7450;05/05/2022;3;2;24;37;2
7451;05/05/2022;4;2;16;39;3
7452;05/05/2022;3;2;3;38;5
7453;05/05/2022;4;3;17;34;3
7454;05/05/2022;2;3;10;37;1
7455;05/05/2022;4;3;28;37;1
7456;05/05/2022;4;3;19;38;3
7457;05/05/2022;2;3;19;39;5
7458;05/05/2022;3;3;26;38;4
7459;05/05/2022;2;4;4;34;2
7460;05/05/2022;4;4;30;37;5
7461;05/05/2022;2;5;23;33;4
7462;05/05/2022;4;5;29;36;3
7463;05/05/2022;3;5;13;36;1
7464;05/05/2022;4;5;16;34;3
7465;05/05/2022;2;5;20;33;5
7466;05/05/2022;4;6;27;39;4
7467;05/05/2022;4;6;5;39;5
7468;05/05/2022;4;7;15;36;2
7469;05/05/2022;4;7;14;37;4
7470;05/05/2022;4;7;2;33;1
7471;05/05/2022;3;7;0;36;3
7472;05/05/2022;3;7;20;39;5
7473;05/05/2022;3;7;9;35;1
7474;05/05/2022;4;7;0;34;1
7475;05/05/2022;3;7;32;39;1
7476;05/05/2022;2;8;1;39;1
7477;05/05/2022;2;8;15;33;4
7478;05/05/2022;4;8;28;34;1
7479;05/05/2022;4;8;30;34;4
7480;05/05/2022;2;8;22;37;2
7481;05/05/2022;4;9;11;33;2
7482;05/05/2022;4;9;6;33;5
7483;05/05/2022;2;9;25;34;1
7484;05/05/2022;4;9;7;39;1
7485;05/05/2022;4;9;11;34;2
7486;05/05/2022;3;9;24;39;3
7487;05/05/2022;2;10;5;37;4
7488;05/05/2022;2;10;17;37;1
7489;05/05/2022;4;10;12;36;3
7490;05/05/2022;4;10;24;33;4
7491;06/05/2022;4;1;29;33;5
7492;06/05/2022;4;1;20;33;1
7493;06/05/2022;2;1;23;37;1
7494;06/05/2022;3;1;32;38;2
7495;06/05/2022;4;1;5;37;1
7496;06/05/2022;4;1;26;35;1
7497;06/05/2022;4;1;21;37;1
7498;06/05/2022;2;1;27;39;3
7499;06/05/2022;4;1;28;34;1
7500;06/05/2022;4;2;5;33;4
7501;06/05/2022;4;2;6;39;3
7502;06/05/2022;2;2;5;39;1
7503;06/05/2022;3;2;21;34;2
7504;06/05/2022;2;2;5;35;4
7505;06/05/2022;2;2;30;37;5
7506;06/05/2022;4;3;10;38;4
7507;06/05/2022;4;3;9;35;3
7508;06/05/2022;3;3;11;33;3
7509;06/05/2022;4;3;31;38;3
7510;06/05/2022;3;3;12;37;1
7511;06/05/2022;2;3;14;33;1
7512;06/05/2022;3;4;16;37;1
7513;06/05/2022;4;4;25;38;1
7514;06/05/2022;4;4;8;37;2
7515;06/05/2022;3;4;15;34;1
7516;06/05/2022;4;4;10;39;5
7517;06/05/2022;4;4;31;39;1
7518;06/05/2022;2;5;0;34;1
7519;06/05/2022;4;5;4;35;2
7520;06/05/2022;2;5;14;36;1
7521;06/05/2022;3;5;16;36;1
7522;06/05/2022;4;5;29;34;2
7523;06/05/2022;4;5;12;36;4
7524;06/05/2022;4;5;19;37;5
7525;06/05/2022;4;6;28;35;3
7526;06/05/2022;4;6;30;34;5
7527;06/05/2022;2;6;5;34;4
7528;06/05/2022;4;7;14;35;1
7529;06/05/2022;2;7;31;34;1
7530;06/05/2022;3;7;12;37;1
7531;06/05/2022;3;7;32;34;1
7532;06/05/2022;4;7;30;37;2
7533;06/05/2022;2;7;17;36;2
7534;06/05/2022;4;7;14;38;5
7535;06/05/2022;2;7;15;37;3
7536;06/05/2022;3;8;18;35;4
7537;06/05/2022;3;8;24;34;4
7538;06/05/2022;2;8;1;36;3
7539;06/05/2022;2;8;2;36;1
7540;06/05/2022;2;8;6;36;4
7541;06/05/2022;2;8;12;33;1
7542;06/05/2022;4;9;27;34;1
7543;06/05/2022;3;9;4;33;4
7544;06/05/2022;3;9;3;36;4
7545;06/05/2022;2;9;21;34;1
7546;06/05/2022;3;9;10;36;1
7547;06/05/2022;2;9;4;37;5
7548;06/05/2022;2;10;12;36;3
7549;06/05/2022;2;10;5;35;1
7550;06/05/2022;4;10;27;33;1
7551;06/05/2022;2;10;3;33;1
7552;06/05/2022;2;10;16;37;1
7553;06/05/2022;3;10;25;38;1
7554;06/05/2022;2;10;23;36;1
7555;06/05/2022;4;10;14;38;1
7556;06/05/2022;4;10;32;38;2
7557;06/05/2022;3;10;7;37;1
7558;06/05/2022;2;10;26;36;3
7559;07/05/2022;2;1;27;36;2
7560;07/05/2022;2;1;31;33;1
7561;07/05/2022;3;1;28;33;2
7562;07/05/2022;2;1;19;38;1
7563;07/05/2022;2;1;15;36;1
7564;07/05/2022;2;1;6;37;1
7565;07/05/2022;3;1;17;36;4
7566;07/05/2022;4;1;27;35;1
7567;07/05/2022;4;1;12;33;2
7568;07/05/2022;2;2;5;39;3
7569;07/05/2022;4;2;20;33;2
7570;07/05/2022;3;2;21;37;3
7571;07/05/2022;4;2;25;38;4
7572;07/05/2022;2;3;19;36;3
7573;07/05/2022;4;3;14;36;2
7574;07/05/2022;3;3;22;38;1
7575;07/05/2022;4;4;25;36;2
7576;07/05/2022;4;4;2;37;3
7577;07/05/2022;4;4;32;34;2
7578;07/05/2022;4;4;18;36;4
7579;07/05/2022;4;4;28;34;1
7580;07/05/2022;2;4;5;33;1
7581;07/05/2022;2;4;1;34;1
7582;07/05/2022;3;4;21;37;4
7583;07/05/2022;2;4;27;36;4
7584;07/05/2022;3;4;10;38;3
7585;07/05/2022;3;5;21;35;1
7586;07/05/2022;2;5;17;36;5
7587;07/05/2022;2;5;5;34;1
7588;07/05/2022;3;5;19;35;1
7589;07/05/2022;3;5;30;34;2
7590;07/05/2022;4;5;20;34;1
7591;07/05/2022;3;6;15;34;2
7592;07/05/2022;3;6;19;39;1
7593;07/05/2022;3;7;30;35;2
7594;07/05/2022;2;7;2;37;1
7595;07/05/2022;4;7;1;35;2
7596;07/05/2022;3;8;24;37;5
7597;07/05/2022;4;8;5;38;1
7598;07/05/2022;4;8;0;33;2
7599;07/05/2022;3;8;16;38;4
7600;07/05/2022;2;8;9;37;4
7601;07/05/2022;4;8;28;37;3
7602;07/05/2022;3;9;32;35;1
7603;07/05/2022;3;9;12;38;1
7604;07/05/2022;4;9;27;39;1
7605;07/05/2022;2;10;8;35;3
7606;07/05/2022;2;10;11;39;2
7607;07/05/2022;3;10;7;33;2
7608;07/05/2022;3;10;26;37;2
7609;07/05/2022;4;10;16;33;4
7610;08/05/2022;3;1;24;37;1
7611;08/05/2022;4;1;26;35;1
7612;08/05/2022;3;1;11;38;2
7613;08/05/2022;2;1;7;39;1
7614;08/05/2022;4;2;27;34;4
7615;08/05/2022;2;2;9;33;4
7616;08/05/2022;2;2;25;33;1
7617;08/05/2022;4;2;9;33;2
7618;08/05/2022;2;2;30;36;5
7619;08/05/2022;2;2;11;39;1
7620;08/05/2022;3;2;23;38;4
7621;08/05/2022;4;2;13;39;4
7622;08/05/2022;4;2;28;34;4
7623;08/05/2022;4;2;8;34;1
7624;08/05/2022;2;2;18;36;2
7625;08/05/2022;3;2;3;38;3
7626;08/05/2022;3;2;28;33;5
7627;08/05/2022;2;3;0;35;3
7628;08/05/2022;3;3;0;39;5
7629;08/05/2022;2;3;1;34;2
7630;08/05/2022;4;3;19;33;3
7631;08/05/2022;2;3;32;35;2
7632;08/05/2022;4;4;23;33;1
7633;08/05/2022;2;4;20;36;5
7634;08/05/2022;3;5;7;34;1
7635;08/05/2022;3;5;10;35;2
7636;08/05/2022;4;5;31;33;4
7637;08/05/2022;2;5;25;35;5
7638;08/05/2022;3;5;29;38;2
7639;08/05/2022;2;5;6;35;1
7640;08/05/2022;3;5;19;37;1
7641;08/05/2022;4;5;24;33;5
7642;08/05/2022;2;6;7;36;3
7643;08/05/2022;2;6;20;34;1
7644;08/05/2022;4;6;16;39;2
7645;08/05/2022;3;6;17;35;1
7646;08/05/2022;2;6;19;34;3
7647;08/05/2022;2;6;27;34;1
7648;08/05/2022;3;6;28;33;3
7649;08/05/2022;2;7;11;37;3
7650;08/05/2022;4;7;21;37;1
7651;08/05/2022;3;7;15;39;1
7652;08/05/2022;2;7;12;34;4
7653;08/05/2022;3;7;4;34;1
7654;08/05/2022;2;7;26;35;4
7655;08/05/2022;4;7;0;34;4
7656;08/05/2022;4;7;10;35;4
7657;08/05/2022;2;8;22;36;3
7658;08/05/2022;2;8;27;38;1
7659;08/05/2022;3;8;16;37;4
7660;08/05/2022;3;8;16;37;1
7661;08/05/2022;3;8;13;39;1
7662;08/05/2022;2;8;28;38;1
7663;08/05/2022;2;8;0;33;3
7664;08/05/2022;4;9;3;38;2
7665;08/05/2022;3;9;18;34;2
7666;08/05/2022;3;9;25;39;4
7667;08/05/2022;2;9;9;33;1
7668;08/05/2022;3;9;13;38;4
7669;08/05/2022;2;9;29;33;1
7670;08/05/2022;4;9;32;37;1
7671;08/05/2022;3;9;7;38;4
7672;08/05/2022;4;9;21;33;4
7673;08/05/2022;3;10;14;34;4
7674;08/05/2022;4;10;14;38;1
7675;08/05/2022;2;10;29;36;3
7676;08/05/2022;3;10;2;38;1
7677;08/05/2022;2;10;3;36;1
7678;08/05/2022;4;10;31;38;2
7679;08/05/2022;3;10;12;37;1
7680;08/05/2022;4;10;19;39;3
7681;08/05/2022;3;10;0;35;4
7682;09/05/2022;2;1;6;38;2
7683;09/05/2022;4;1;22;35;1
7684;09/05/2022;2;1;3;34;1
7685;09/05/2022;2;2;17;36;4
7686;09/05/2022;4;2;6;35;4
7687;09/05/2022;2;2;30;35;1
7688;09/05/2022;3;2;7;38;1
7689;09/05/2022;2;2;17;38;2
7690;09/05/2022;4;3;15;33;3
7691;09/05/2022;2;3;29;33;1
7692;09/05/2022;4;3;21;38;4
7693;09/05/2022;4;3;9;33;2
7694;09/05/2022;4;4;20;39;2
7695;09/05/2022;4;4;29;39;3
7696;09/05/2022;2;5;26;34;4
7697;09/05/2022;4;5;15;37;2
7698;09/05/2022;2;6;30;39;4
7699;09/05/2022;4;6;4;36;3
7700;09/05/2022;4;6;19;34;4
7701;09/05/2022;4;6;14;38;4
7702;09/05/2022;3;6;0;38;1
7703;09/05/2022;4;6;0;38;1
7704;09/05/2022;3;6;16;36;5
7705;09/05/2022;2;6;2;36;1
7706;09/05/2022;4;7;20;34;4
7707;09/05/2022;3;7;9;36;1
7708;09/05/2022;3;7;27;39;1
7709;09/05/2022;3;7;0;33;2
7710;09/05/2022;3;7;29;33;2
7711;09/05/2022;4;8;5;35;4
7712;09/05/2022;2;8;23;34;1
7713;09/05/2022;2;8;4;34;1
7714;09/05/2022;4;8;11;37;2
7715;09/05/2022;3;8;14;39;3
7716;09/05/2022;3;9;15;38;4
7717;09/05/2022;4;9;23;36;3
7718;09/05/2022;3;9;15;38;1
7719;09/05/2022;4;9;32;33;2
7720;09/05/2022;3;9;29;33;1
7721;09/05/2022;2;10;0;33;1
7722;09/05/2022;3;10;5;38;3
7723;09/05/2022;4;10;0;38;3
7724;09/05/2022;4;10;26;33;3
7725;09/05/2022;2;10;17;39;1
7726;09/05/2022;2;10;15;34;3
7727;09/05/2022;4;10;7;37;1
7728;09/05/2022;2;10;30;33;1
7729;09/05/2022;3;10;1;38;5
7730;09/05/2022;4;10;25;38;3
7731;09/05/2022;3;10;30;33;3
7732;10/05/2022;2;1;18;39;3
7733;10/05/2022;2;1;4;38;2
7734;10/05/2022;3;1;10;39;2
7735;10/05/2022;2;1;19;37;1
7736;10/05/2022;2;1;20;35;2
7737;10/05/2022;2;1;13;33;1
7738;10/05/2022;2;2;17;38;4
7739;10/05/2022;2;2;8;35;5
7740;10/05/2022;4;2;1;39;1
7741;10/05/2022;2;2;12;39;1
7742;10/05/2022;2;2;3;34;3
7743;10/05/2022;2;2;19;33;4
7744;10/05/2022;2;2;18;35;3
7745;10/05/2022;3;2;7;33;2
7746;10/05/2022;4;2;25;37;1
7747;10/05/2022;4;3;6;38;3
7748;10/05/2022;3;3;29;39;3
7749;10/05/2022;4;3;22;34;5
7750;10/05/2022;3;3;21;38;2
7751;10/05/2022;2;3;0;34;1
7752;10/05/2022;4;3;28;33;2
7753;10/05/2022;2;3;29;36;5
7754;10/05/2022;3;3;31;39;3
7755;10/05/2022;3;4;19;37;1
7756;10/05/2022;3;4;5;37;4
7757;10/05/2022;4;4;1;38;5
7758;10/05/2022;4;4;16;35;1
7759;10/05/2022;4;4;14;39;1
7760;10/05/2022;3;5;22;34;1
7761;10/05/2022;4;5;21;37;1
7762;10/05/2022;4;5;5;36;3
7763;10/05/2022;4;6;9;33;5
7764;10/05/2022;2;6;26;36;1
7765;10/05/2022;4;6;7;33;1
7766;10/05/2022;4;6;6;34;5
7767;10/05/2022;2;7;6;37;1
7768;10/05/2022;4;7;24;39;2
7769;10/05/2022;2;7;18;38;1
7770;10/05/2022;2;7;32;38;5
7771;10/05/2022;4;8;22;36;1
7772;10/05/2022;4;9;1;37;4
7773;10/05/2022;3;9;11;34;1
7774;10/05/2022;3;9;25;39;2
7775;10/05/2022;2;9;22;34;3
7776;10/05/2022;3;9;31;33;3
7777;10/05/2022;4;9;4;38;1
7778;10/05/2022;2;9;17;39;1
7779;10/05/2022;3;10;5;33;2
7780;10/05/2022;3;10;14;34;2
7781;10/05/2022;4;10;7;33;3
7782;10/05/2022;2;10;19;38;1
7783;10/05/2022;4;10;25;38;5
7784;10/05/2022;4;10;22;34;1
7785;10/05/2022;4;10;27;34;2
7786;11/05/2022;2;1;8;36;1
7787;11/05/2022;3;1;12;33;1
7788;11/05/2022;4;1;25;36;4
7789;11/05/2022;4;1;24;37;4
7790;11/05/2022;3;1;5;38;3
7791;11/05/2022;3;1;32;35;4
7792;11/05/2022;2;1;6;36;4
7793;11/05/2022;2;1;7;37;5
7794;11/05/2022;2;1;14;35;1
7795;11/05/2022;3;2;4;34;1
7796;11/05/2022;4;2;0;37;3
7797;11/05/2022;3;3;12;33;1
7798;11/05/2022;3;3;10;36;1
7799;11/05/2022;2;3;28;38;5
7800;11/05/2022;2;4;27;35;4
7801;11/05/2022;4;4;30;34;1
7802;11/05/2022;2;4;3;33;5
7803;11/05/2022;3;4;30;36;5
7804;11/05/2022;4;4;28;35;5
7805;11/05/2022;3;4;26;36;1
7806;11/05/2022;2;4;6;38;4
7807;11/05/2022;4;5;7;37;1
7808;11/05/2022;2;5;11;37;1
7809;11/05/2022;2;5;30;36;5
7810;11/05/2022;4;5;25;39;5
7811;11/05/2022;3;5;25;34;2
7812;11/05/2022;4;5;26;38;1
7813;11/05/2022;4;6;0;35;2
7814;11/05/2022;3;6;16;34;2
7815;11/05/2022;3;7;17;39;1
7816;11/05/2022;3;7;3;35;5
